customer_id,signup_date,tenure_months,age,region,plan_tier,monthly_fee_cad,num_products,avg_monthly_balance_cad,balance_trend,monthly_txn_count,app_logins_monthly,days_since_last_login,support_contacts_6mo,has_external_bank_link,referral_source,churned
CUST01227,2023-09-05,9,40,Quebec,Free,0.0,1,83.27,growing,12,5,7,1,0,Social Media,0
CUST01228,2022-02-12,28,18,British Columbia,Free,0.0,2,273.34,stable,7,5,9,1,0,Paid Ad,0
CUST01229,2022-09-10,21,36,Other,Premium,19.99,4,5033.13,growing,36,15,28,1,1,Social Media,0
CUST01230,2019-06-28,60,25,British Columbia,Free,0.0,2,357.43,growing,7,3,1,2,0,Friend Referral,0
CUST01231,2019-07-28,59,25,Ontario,Free,0.0,1,303.5,declining,8,6,7,2,1,Friend Referral,0
CUST01232,2024-03-03,3,29,Quebec,Free,0.0,2,728.72,stable,11,8,7,2,1,App Store,0
CUST01233,2021-09-15,33,21,Ontario,Free,0.0,1,539.11,growing,8,3,10,1,1,Friend Referral,0
CUST01234,2024-02-02,4,34,Ontario,Free,0.0,2,295.25,stable,7,6,1,3,1,Organic,0
CUST01235,2023-05-08,13,32,Ontario,Standard,9.99,1,2652.04,stable,23,9,1,3,1,Social Media,1
CUST01236,2023-05-08,13,32,British Columbia,Free,0.0,2,648.89,growing,6,10,8,0,1,App Store,0
CUST01237,2023-02-07,16,37,Ontario,Premium,19.99,4,4911.57,declining,22,18,0,1,1,Friend Referral,0
CUST01238,2023-05-08,13,41,Ontario,Premium,19.99,2,3418.12,stable,28,23,4,1,0,Organic,1
CUST01239,2023-07-07,11,28,Alberta,Free,0.0,1,1231.09,declining,8,4,3,2,1,Social Media,1
CUST01240,2021-09-15,33,34,British Columbia,Premium,19.99,4,3209.28,growing,30,24,10,0,1,Social Media,1
CUST01241,2023-06-07,12,33,British Columbia,Free,0.0,1,28.31,stable,5,4,0,2,0,App Store,1
CUST01242,2022-11-09,19,33,Alberta,Free,0.0,2,103.73,growing,13,8,16,1,1,Friend Referral,1
CUST01243,2023-12-04,6,33,British Columbia,Free,0.0,1,1200.99,growing,7,4,29,2,1,Friend Referral,0
CUST01244,2024-03-03,3,42,Quebec,Free,0.0,2,366.98,declining,8,2,18,3,1,Social Media,1
CUST01245,2023-04-08,14,27,Ontario,Standard,9.99,2,94.28,growing,18,14,25,3,0,Organic,0
CUST01246,2024-03-03,3,20,British Columbia,Standard,9.99,2,870.89,growing,17,13,15,1,0,Organic,0
CUST01247,2021-09-15,33,26,Quebec,Free,0.0,2,336.89,declining,9,2,10,2,0,Social Media,1
CUST01248,2022-06-12,24,36,Ontario,Standard,9.99,1,767.43,stable,23,12,3,0,1,Organic,0
CUST01249,2020-04-23,50,31,Quebec,Free,0.0,1,879.63,growing,9,4,4,1,0,Organic,1
CUST01250,2021-01-18,41,27,British Columbia,Standard,9.99,3,2010.67,declining,19,15,5,0,0,Social Media,0
CUST01251,2023-03-09,15,23,British Columbia,Free,0.0,2,139.75,growing,3,2,0,3,0,Friend Referral,1
CUST01252,2023-09-05,9,32,Quebec,Free,0.0,1,82.78,declining,8,2,36,1,0,Organic,1
CUST01253,2023-02-07,16,35,Ontario,Free,0.0,1,980.17,growing,10,7,34,4,1,Social Media,1
CUST01254,2020-02-23,52,33,Quebec,Free,0.0,1,315.13,stable,9,5,1,3,1,App Store,1
CUST01255,2022-04-13,26,29,British Columbia,Standard,9.99,3,3942.63,stable,24,12,12,1,1,Social Media,1
CUST01256,2023-03-09,15,32,Ontario,Premium,19.99,3,6700.52,growing,29,30,9,1,0,Social Media,0
CUST01257,2024-02-02,4,31,Quebec,Free,0.0,2,1786.43,stable,12,7,17,2,1,App Store,0
CUST01258,2022-06-12,24,32,Alberta,Standard,9.99,2,378.55,stable,21,6,13,1,1,Friend Referral,0
CUST01259,2023-01-08,17,22,Ontario,Standard,9.99,3,3382.48,declining,23,11,1,2,0,App Store,1
CUST01260,2020-10-20,44,32,Alberta,Premium,19.99,3,8755.44,declining,29,19,16,2,1,Social Media,0
CUST01261,2021-10-15,32,27,Ontario,Free,0.0,2,90.27,stable,9,9,14,2,0,Paid Ad,1
CUST01262,2022-02-12,28,38,Alberta,Standard,9.99,3,5987.43,stable,13,13,11,2,1,Organic,0
CUST01263,2022-03-14,27,31,Ontario,Premium,19.99,2,6383.09,stable,31,21,7,0,1,Paid Ad,0
CUST01264,2020-01-24,53,36,Ontario,Standard,9.99,2,6272.47,stable,17,12,46,2,1,Paid Ad,1
CUST01265,2022-06-12,24,28,Ontario,Standard,9.99,2,918.59,stable,18,6,28,2,0,Friend Referral,0
CUST01266,2019-08-27,58,29,Alberta,Free,0.0,1,1249.59,stable,7,7,13,3,1,Friend Referral,1
CUST01267,2020-02-23,52,41,British Columbia,Free,0.0,2,244.75,stable,13,3,0,1,1,App Store,0
CUST01268,2018-12-30,66,34,British Columbia,Standard,9.99,3,4394.37,declining,10,15,8,0,1,Social Media,0
CUST01269,2020-06-22,48,25,Alberta,Standard,9.99,1,2052.2,stable,14,14,18,2,1,Friend Referral,0
CUST01270,2023-09-05,9,37,Ontario,Free,0.0,2,278.55,growing,8,2,1,4,1,Paid Ad,0
CUST01271,2023-08-06,10,27,Ontario,Standard,9.99,1,4649.17,stable,21,11,7,0,0,Organic,0
CUST01272,2023-11-04,7,32,Quebec,Standard,9.99,3,1419.96,declining,17,14,3,4,0,Paid Ad,0
CUST01273,2019-09-26,57,43,British Columbia,Standard,9.99,3,1057.02,declining,17,13,6,1,1,Friend Referral,0
CUST01274,2020-01-24,53,20,Ontario,Standard,9.99,3,4021.75,declining,18,9,0,1,1,App Store,1
CUST01275,2023-03-09,15,29,Quebec,Premium,19.99,3,4136.77,declining,30,20,2,1,0,Organic,0
CUST01276,2023-07-07,11,33,Ontario,Free,0.0,1,174.68,stable,10,3,9,3,0,Organic,0
CUST01277,2023-03-09,15,36,Ontario,Premium,19.99,3,502.69,stable,33,24,34,1,0,Paid Ad,0
CUST01278,2021-10-15,32,22,Ontario,Free,0.0,2,161.18,declining,9,2,10,2,1,Organic,0
CUST01279,2023-11-04,7,20,Ontario,Free,0.0,2,806.75,growing,8,7,9,0,1,Friend Referral,0
CUST01280,2022-06-12,24,38,British Columbia,Free,0.0,1,1252.09,stable,6,10,23,1,1,App Store,0
CUST01281,2024-05-02,1,25,Ontario,Free,0.0,1,461.91,declining,11,5,4,1,0,Social Media,0
CUST01282,2023-05-08,13,25,Ontario,Free,0.0,2,812.42,declining,11,2,1,2,1,Friend Referral,0
CUST01283,2019-08-27,58,41,Quebec,Free,0.0,1,784.38,declining,9,5,3,3,1,Organic,1
CUST01284,2023-09-05,9,31,Alberta,Premium,19.99,4,18869.74,declining,29,23,23,1,0,Social Media,0
CUST01285,2021-06-17,36,31,Alberta,Free,0.0,2,551.2,growing,8,5,16,2,0,Social Media,0
CUST01286,2023-07-07,11,29,Quebec,Standard,9.99,1,457.46,declining,11,10,1,1,1,Friend Referral,0
CUST01287,2024-03-03,3,22,British Columbia,Free,0.0,2,354.49,growing,9,5,16,0,1,App Store,1
CUST01288,2023-10-05,8,35,British Columbia,Premium,19.99,2,1378.5,stable,28,24,40,1,0,Organic,0
CUST01289,2022-05-13,25,33,Other,Standard,9.99,3,318.82,growing,13,12,0,1,1,Social Media,0
CUST01290,2019-01-29,65,32,Alberta,Free,0.0,1,894.83,stable,11,6,14,0,0,Social Media,0
CUST01291,2024-04-02,2,30,Quebec,Standard,9.99,1,28.66,declining,11,7,7,0,0,Social Media,0
CUST01292,2019-06-28,60,28,British Columbia,Standard,9.99,3,3047.35,growing,23,12,10,0,1,Social Media,0
CUST01293,2019-02-28,64,37,Quebec,Standard,9.99,2,3345.78,stable,20,10,11,1,1,App Store,0
CUST01294,2023-12-04,6,30,Ontario,Standard,9.99,1,353.53,growing,17,7,22,0,0,Paid Ad,0
CUST01295,2021-01-18,41,30,Other,Standard,9.99,3,2690.49,growing,20,14,12,1,1,Organic,0
CUST01296,2019-02-28,64,34,British Columbia,Standard,9.99,3,1136.72,stable,26,12,13,0,0,Friend Referral,0
CUST01297,2024-03-03,3,32,British Columbia,Standard,9.99,1,547.81,stable,22,11,6,3,1,Friend Referral,0
CUST01298,2024-02-02,4,42,Ontario,Free,0.0,2,1274.17,growing,3,6,2,1,0,Paid Ad,0
CUST01299,2024-05-02,1,18,Ontario,Premium,19.99,3,9319.72,stable,39,26,17,2,1,Organic,0
CUST01300,2022-03-14,27,33,Ontario,Standard,9.99,3,2828.43,stable,12,12,0,2,1,App Store,0
CUST01301,2022-02-12,28,26,Ontario,Standard,9.99,2,97.57,growing,11,6,5,4,1,Paid Ad,0
CUST01302,2022-11-09,19,24,British Columbia,Free,0.0,1,1334.38,stable,8,3,3,0,1,Paid Ad,0
CUST01303,2018-10-01,69,27,Ontario,Standard,9.99,1,149.18,declining,18,11,7,1,1,Friend Referral,0
CUST01304,2018-12-30,66,31,Other,Premium,19.99,4,6344.59,stable,30,23,5,0,1,Social Media,0
CUST01305,2022-02-12,28,31,British Columbia,Free,0.0,2,1021.64,stable,6,4,18,2,1,Friend Referral,0
CUST01306,2018-10-01,69,20,Ontario,Standard,9.99,2,23.95,stable,13,12,4,1,1,Social Media,0
CUST01307,2021-12-14,30,27,British Columbia,Standard,9.99,3,1380.36,declining,15,5,12,1,1,Social Media,0
CUST01308,2022-07-12,23,32,Ontario,Premium,19.99,2,13425.31,declining,33,17,9,2,1,Social Media,1
CUST01309,2018-09-01,70,24,Alberta,Standard,9.99,3,1736.58,declining,23,11,24,2,1,Social Media,0
CUST01310,2018-08-02,71,23,British Columbia,Free,0.0,1,265.51,growing,7,4,8,2,0,Social Media,0
CUST01311,2023-10-05,8,18,Ontario,Premium,19.99,4,867.65,declining,33,24,29,1,1,Organic,1
CUST01312,2022-12-09,18,26,Ontario,Standard,9.99,2,1966.64,declining,12,10,0,1,0,Social Media,0
CUST01313,2023-11-04,7,22,Ontario,Free,0.0,2,431.06,declining,5,4,13,1,0,Social Media,1
CUST01314,2021-07-17,35,24,British Columbia,Free,0.0,1,361.89,stable,7,3,0,2,1,Organic,0
CUST01315,2022-02-12,28,29,British Columbia,Standard,9.99,3,472.81,declining,22,11,18,2,0,App Store,0
CUST01316,2023-07-07,11,26,British Columbia,Free,0.0,2,524.24,growing,3,9,4,1,1,Friend Referral,0
CUST01317,2023-12-04,6,22,Quebec,Free,0.0,1,276.04,declining,11,6,7,2,1,App Store,1
CUST01318,2022-03-14,27,18,Quebec,Premium,19.99,4,5391.3,growing,34,24,7,3,1,Organic,0
CUST01319,2024-03-03,3,33,British Columbia,Free,0.0,1,75.86,declining,9,2,28,0,0,App Store,1
CUST01320,2024-05-02,1,36,Quebec,Standard,9.99,1,657.16,stable,15,13,1,4,1,Paid Ad,0
CUST01321,2024-02-02,4,28,Ontario,Free,0.0,2,442.37,growing,2,4,16,2,1,Social Media,0
CUST01322,2023-05-08,13,29,British Columbia,Standard,9.99,3,384.02,declining,11,16,59,2,0,Social Media,0
CUST01323,2023-05-08,13,31,Ontario,Standard,9.99,2,787.29,stable,29,11,0,3,1,Friend Referral,0
CUST01324,2024-01-03,5,42,Ontario,Free,0.0,1,639.44,stable,9,1,50,2,0,Friend Referral,1
CUST01325,2022-08-11,22,20,British Columbia,Standard,9.99,2,2009.24,growing,19,10,0,4,1,Organic,0
CUST01326,2023-08-06,10,28,Quebec,Free,0.0,2,1229.27,declining,8,6,27,2,1,Paid Ad,0
CUST01327,2023-07-07,11,18,Ontario,Premium,19.99,3,1454.75,stable,30,16,48,4,1,Social Media,0
CUST01328,2022-05-13,25,33,Ontario,Premium,19.99,3,2340.06,stable,27,18,74,1,1,App Store,0
CUST01329,2023-02-07,16,29,Other,Standard,9.99,2,542.61,stable,24,9,9,3,1,Social Media,1
CUST01330,2022-03-14,27,32,Ontario,Standard,9.99,1,1533.41,stable,16,12,30,1,1,Social Media,0
CUST01331,2021-09-15,33,32,Ontario,Free,0.0,2,148.16,stable,7,0,1,0,1,Organic,1
CUST01332,2022-05-13,25,37,Ontario,Standard,9.99,2,2314.83,stable,21,12,8,0,1,Social Media,0
CUST01333,2021-10-15,32,34,Quebec,Standard,9.99,1,2728.4,stable,20,16,5,2,1,Paid Ad,0
CUST01334,2019-11-25,55,36,British Columbia,Free,0.0,2,57.93,stable,9,4,7,1,1,Friend Referral,0
CUST01335,2019-10-26,56,23,Ontario,Standard,9.99,1,866.6,declining,17,11,18,1,0,App Store,0
CUST01336,2022-03-14,27,39,Quebec,Free,0.0,2,192.15,stable,10,6,1,3,0,Paid Ad,0
CUST01337,2023-11-04,7,25,British Columbia,Standard,9.99,3,1948.68,stable,19,10,94,2,1,Organic,0
CUST01338,2021-10-15,32,26,British Columbia,Free,0.0,1,115.91,stable,10,6,15,2,0,Organic,0
CUST01339,2020-02-23,52,32,Other,Standard,9.99,1,1683.5,stable,16,10,31,0,1,Paid Ad,0
CUST01340,2023-04-08,14,33,Ontario,Free,0.0,2,370.1,declining,9,2,26,3,1,Friend Referral,0
CUST01341,2021-06-17,36,23,Alberta,Free,0.0,1,60.8,growing,4,5,21,1,1,Friend Referral,1
CUST01342,2022-02-12,28,29,Alberta,Standard,9.99,1,718.61,stable,27,10,0,0,0,Social Media,0
CUST01343,2024-04-02,2,41,British Columbia,Premium,19.99,2,6601.08,growing,35,16,10,1,1,App Store,0
CUST01344,2022-06-12,24,20,Alberta,Standard,9.99,3,1940.25,growing,18,8,5,0,1,Friend Referral,1
CUST01345,2021-12-14,30,41,Quebec,Free,0.0,2,352.98,growing,7,5,1,3,1,App Store,0
CUST01346,2019-05-29,61,29,Alberta,Free,0.0,2,557.21,declining,4,4,6,1,0,Paid Ad,1
CUST01347,2023-08-06,10,18,British Columbia,Premium,19.99,4,1128.35,declining,33,19,15,0,1,Friend Referral,0
CUST01348,2024-05-02,1,21,Ontario,Standard,9.99,3,16.24,growing,12,10,3,2,1,Friend Referral,1
CUST01349,2023-06-07,12,24,British Columbia,Free,0.0,1,1688.33,stable,5,6,8,2,1,Social Media,1
CUST01350,2022-07-12,23,26,Ontario,Premium,19.99,3,3234.43,growing,35,25,7,0,1,Organic,0
CUST01351,2023-03-09,15,30,Ontario,Premium,19.99,2,256.38,declining,31,18,0,0,0,Friend Referral,0
CUST01352,2021-05-18,37,18,Quebec,Premium,19.99,3,4706.68,stable,30,26,14,1,0,Organic,0
CUST01353,2022-06-12,24,32,Other,Premium,19.99,2,2610.48,growing,40,26,14,1,0,Paid Ad,0
CUST01354,2022-03-14,27,23,British Columbia,Premium,19.99,4,1902.85,growing,32,34,50,2,0,Friend Referral,0
CUST01355,2021-08-16,34,40,Alberta,Free,0.0,1,521.59,declining,10,3,5,2,1,Paid Ad,1
CUST01356,2023-11-04,7,29,Ontario,Free,0.0,2,273.88,stable,4,6,8,0,1,Social Media,1
CUST01357,2023-04-08,14,37,Quebec,Standard,9.99,2,3601.95,growing,11,15,7,2,1,Paid Ad,0
CUST01358,2019-02-28,64,38,Quebec,Standard,9.99,2,695.97,stable,24,11,37,0,0,Friend Referral,0
CUST01359,2021-07-17,35,38,Ontario,Standard,9.99,2,117.17,declining,14,12,7,4,1,App Store,0
CUST01360,2022-04-13,26,27,Ontario,Standard,9.99,1,107.84,stable,16,14,8,1,1,Organic,1
CUST01361,2021-07-17,35,26,Alberta,Standard,9.99,2,1115.22,stable,21,8,4,3,1,Friend Referral,1
CUST01362,2019-08-27,58,29,British Columbia,Standard,9.99,1,5371.38,stable,24,13,0,0,0,Friend Referral,0
CUST01363,2019-01-29,65,35,British Columbia,Free,0.0,2,787.54,stable,10,5,1,0,0,Social Media,0
CUST01364,2023-01-08,17,27,Alberta,Free,0.0,2,71.15,stable,7,1,18,1,1,Social Media,0
CUST01365,2020-05-23,49,30,Other,Standard,9.99,1,215.02,declining,27,12,17,1,1,Paid Ad,0
CUST01366,2021-03-19,39,32,Quebec,Standard,9.99,3,1360.75,growing,15,17,5,1,1,Organic,0
CUST01367,2024-05-02,1,24,Alberta,Free,0.0,1,150.98,stable,9,9,9,2,1,Organic,1
CUST01368,2022-05-13,25,24,Ontario,Standard,9.99,2,632.58,growing,14,8,5,0,1,Social Media,0
CUST01369,2024-03-03,3,29,Ontario,Standard,9.99,1,703.98,growing,19,12,19,1,1,Paid Ad,1
CUST01370,2023-10-05,8,30,Other,Standard,9.99,2,3690.0,stable,17,6,27,0,0,Friend Referral,0
CUST01371,2020-05-23,49,34,Quebec,Free,0.0,1,428.16,declining,7,11,34,2,1,Social Media,0
CUST01372,2021-12-14,30,35,Quebec,Standard,9.99,3,2023.79,growing,24,11,2,3,0,Social Media,0
CUST01373,2022-05-13,25,23,Ontario,Free,0.0,2,305.85,declining,12,4,17,1,0,App Store,1
CUST01374,2022-12-09,18,25,Alberta,Premium,19.99,2,2482.45,stable,36,20,49,1,1,Organic,0
CUST01375,2021-05-18,37,24,Ontario,Free,0.0,1,922.66,stable,9,3,15,1,0,Organic,1
CUST01376,2023-06-07,12,40,Ontario,Standard,9.99,1,3599.61,growing,15,11,6,1,0,Organic,0
CUST01377,2018-09-01,70,30,Ontario,Free,0.0,2,912.26,stable,4,3,15,2,0,Social Media,0
CUST01378,2022-04-13,26,31,Quebec,Standard,9.99,1,63.18,stable,8,12,17,0,1,Friend Referral,0
CUST01379,2021-07-17,35,31,Quebec,Standard,9.99,1,1237.57,stable,14,6,7,2,0,Friend Referral,0
CUST01380,2024-05-02,1,25,British Columbia,Free,0.0,1,356.74,stable,7,12,1,3,0,Friend Referral,1
CUST01381,2022-02-12,28,41,Ontario,Standard,9.99,3,1569.64,stable,27,10,13,1,1,Organic,0
CUST01382,2023-01-08,17,33,Alberta,Free,0.0,1,251.56,stable,7,7,24,1,1,Social Media,1
CUST01383,2019-08-27,58,31,Other,Free,0.0,2,730.95,stable,11,6,90,1,0,Social Media,1
CUST01384,2024-03-03,3,23,Ontario,Standard,9.99,2,1394.36,declining,21,5,3,1,1,Organic,0
CUST01385,2023-10-05,8,22,Alberta,Free,0.0,1,305.75,stable,10,6,18,1,1,Social Media,0
CUST01386,2020-07-22,47,28,Other,Premium,19.99,2,7194.96,growing,27,26,0,1,0,Friend Referral,1
CUST01387,2022-01-13,29,26,Ontario,Standard,9.99,1,2207.44,stable,22,12,52,1,0,Social Media,1
CUST01388,2019-03-30,63,23,Ontario,Standard,9.99,1,518.0,declining,13,8,0,0,1,App Store,0
CUST01389,2023-02-07,16,28,Other,Free,0.0,1,214.75,growing,8,6,6,0,1,Friend Referral,0
CUST01390,2021-10-15,32,29,Ontario,Standard,9.99,2,6580.49,declining,18,13,1,0,0,Social Media,0
CUST01391,2023-06-07,12,31,Ontario,Standard,9.99,3,855.64,stable,12,14,14,1,0,Social Media,1
CUST01392,2023-03-09,15,27,Quebec,Free,0.0,1,1336.96,stable,6,7,6,0,0,Friend Referral,0
CUST01393,2024-01-03,5,23,Quebec,Premium,19.99,4,586.64,growing,33,18,19,1,1,App Store,0
CUST01394,2023-04-08,14,24,Quebec,Free,0.0,2,521.28,declining,8,8,9,1,1,App Store,0
CUST01395,2022-04-13,26,39,Quebec,Premium,19.99,2,8842.56,declining,31,18,8,2,1,Social Media,0
CUST01396,2022-01-13,29,22,Quebec,Free,0.0,1,756.1,declining,7,3,6,4,1,Friend Referral,1
CUST01397,2024-05-02,1,33,Ontario,Premium,19.99,3,6488.1,growing,39,13,1,0,1,Social Media,0
CUST01398,2022-10-10,20,34,Ontario,Standard,9.99,1,4618.34,declining,19,9,3,1,1,Friend Referral,1
CUST01399,2023-02-07,16,30,British Columbia,Free,0.0,1,142.18,stable,12,5,15,1,1,Paid Ad,1
CUST01400,2023-12-04,6,43,Alberta,Free,0.0,1,41.5,stable,8,5,10,1,1,Friend Referral,0
CUST01401,2021-07-17,35,34,Other,Standard,9.99,1,3534.47,growing,18,12,1,0,0,Social Media,0
CUST01402,2021-05-18,37,43,British Columbia,Premium,19.99,3,3608.17,stable,33,27,11,1,0,Friend Referral,0
CUST01403,2022-07-12,23,26,Ontario,Free,0.0,2,1400.58,declining,6,3,0,1,1,Paid Ad,0
CUST01404,2021-10-15,32,26,Other,Free,0.0,1,0.97,growing,7,6,10,3,1,Organic,1
CUST01405,2024-04-02,2,34,Ontario,Standard,9.99,3,1578.7,growing,18,14,50,1,0,Social Media,0
CUST01406,2022-10-10,20,29,Ontario,Standard,9.99,3,825.41,growing,20,14,5,0,1,Social Media,0
CUST01407,2022-01-13,29,42,Alberta,Standard,9.99,1,577.75,growing,14,12,19,2,1,Social Media,1
CUST01408,2020-07-22,47,33,British Columbia,Standard,9.99,2,1801.81,stable,27,15,20,0,1,Social Media,0
CUST01409,2023-12-04,6,23,Ontario,Free,0.0,2,858.78,declining,8,3,7,0,1,Social Media,0
CUST01410,2023-10-05,8,18,Other,Premium,19.99,3,1497.1,growing,27,21,13,1,0,Social Media,0
CUST01411,2019-05-29,61,30,Other,Standard,9.99,1,2024.12,stable,17,13,9,0,0,Social Media,1
CUST01412,2023-03-09,15,30,Ontario,Free,0.0,2,155.35,stable,5,5,4,0,0,Friend Referral,0
CUST01413,2023-12-04,6,33,Alberta,Standard,9.99,2,1522.38,growing,13,12,21,1,1,Organic,0
CUST01414,2022-06-12,24,39,Quebec,Standard,9.99,3,2846.8,stable,19,8,18,2,0,Paid Ad,1
CUST01415,2022-01-13,29,38,Ontario,Free,0.0,1,158.29,growing,9,8,34,0,0,Social Media,0
CUST01416,2023-03-09,15,26,Other,Standard,9.99,3,2183.4,stable,23,15,14,1,1,Friend Referral,0
CUST01417,2021-12-14,30,21,Ontario,Free,0.0,2,571.77,growing,5,5,7,0,1,Social Media,0
CUST01418,2023-02-07,16,22,Ontario,Standard,9.99,2,4031.64,stable,21,16,18,2,1,Social Media,0
CUST01419,2022-06-12,24,25,Ontario,Premium,19.99,3,1105.76,growing,23,23,14,1,1,Friend Referral,0
CUST01420,2023-07-07,11,28,Quebec,Free,0.0,1,148.37,declining,8,3,14,2,0,Friend Referral,1
CUST01421,2023-02-07,16,33,Ontario,Standard,9.99,2,561.05,declining,13,12,28,0,1,App Store,1
CUST01422,2020-07-22,47,25,Alberta,Premium,19.99,2,1155.49,stable,32,31,36,1,1,App Store,0
CUST01423,2019-09-26,57,32,Quebec,Premium,19.99,3,783.65,stable,34,27,2,2,0,Friend Referral,0
CUST01424,2022-01-13,29,33,Ontario,Standard,9.99,1,318.85,growing,13,14,5,2,1,Organic,0
CUST01425,2022-02-12,28,32,Quebec,Standard,9.99,2,2369.82,declining,17,12,15,3,1,Friend Referral,0
CUST01426,2021-04-18,38,23,British Columbia,Standard,9.99,1,4462.4,stable,14,8,12,0,1,Social Media,0
CUST01427,2023-10-05,8,34,Ontario,Premium,19.99,4,92.45,declining,23,11,15,2,0,Social Media,0
CUST01428,2023-01-08,17,45,Ontario,Premium,19.99,4,2467.82,growing,23,26,8,0,1,Organic,0
CUST01429,2024-03-03,3,32,British Columbia,Free,0.0,1,537.74,growing,6,11,7,0,1,Social Media,0
CUST01430,2019-12-25,54,18,Ontario,Standard,9.99,3,1909.68,stable,17,10,1,1,0,Social Media,0
CUST01431,2024-01-03,5,39,Alberta,Standard,9.99,2,97.12,growing,24,13,14,3,1,Social Media,0
CUST01432,2021-10-15,32,26,Ontario,Standard,9.99,3,1897.23,stable,12,10,2,0,1,App Store,0
CUST01433,2021-08-16,34,46,British Columbia,Standard,9.99,3,511.28,growing,20,9,16,1,0,Social Media,0
CUST01434,2019-05-29,61,31,British Columbia,Standard,9.99,2,4700.53,declining,18,8,51,1,1,Paid Ad,0
CUST01435,2019-02-28,64,19,British Columbia,Premium,19.99,2,886.43,declining,29,28,4,2,0,Social Media,0
CUST01436,2022-01-13,29,18,Ontario,Free,0.0,1,19.43,growing,6,4,2,3,1,Social Media,1
CUST01437,2021-12-14,30,41,Ontario,Free,0.0,2,334.81,stable,10,5,0,0,1,Friend Referral,0
CUST01438,2021-11-14,31,38,Ontario,Standard,9.99,3,586.15,stable,8,8,7,3,1,App Store,0
CUST01439,2019-07-28,59,46,British Columbia,Free,0.0,1,1016.09,stable,9,5,3,0,0,Friend Referral,0
CUST01440,2022-04-13,26,31,Ontario,Free,0.0,2,1359.33,stable,8,3,10,1,0,Friend Referral,0
CUST01441,2022-07-12,23,30,Ontario,Free,0.0,1,198.33,growing,10,4,11,1,1,App Store,0
CUST01442,2024-03-03,3,28,Ontario,Standard,9.99,1,1055.82,growing,14,19,6,1,1,Friend Referral,1
CUST01443,2022-08-11,22,26,Alberta,Premium,19.99,2,1399.92,stable,32,16,20,3,1,App Store,1
CUST01444,2022-04-13,26,28,Other,Standard,9.99,1,247.5,declining,20,12,35,0,1,App Store,0
CUST01445,2019-06-28,60,32,Quebec,Standard,9.99,3,79.34,declining,21,11,3,1,1,Organic,0
CUST01446,2022-04-13,26,25,British Columbia,Free,0.0,2,314.05,growing,7,6,27,2,0,App Store,0
CUST01447,2019-12-25,54,19,Ontario,Standard,9.99,1,2072.05,stable,23,12,2,4,1,Social Media,0
CUST01448,2023-12-04,6,32,British Columbia,Standard,9.99,2,663.59,declining,12,15,3,1,1,Paid Ad,0
CUST01449,2024-03-03,3,24,British Columbia,Standard,9.99,1,700.82,growing,14,15,12,0,0,Social Media,0
CUST01450,2021-04-18,38,18,British Columbia,Free,0.0,2,148.18,stable,9,9,5,0,0,Social Media,1
CUST01451,2019-02-28,64,34,Ontario,Free,0.0,1,450.39,stable,8,2,0,0,1,Paid Ad,0
CUST01452,2022-12-09,18,23,British Columbia,Free,0.0,1,7.93,stable,14,5,5,0,1,Organic,0
CUST01453,2018-08-02,71,35,Ontario,Standard,9.99,3,3243.54,stable,27,11,35,2,1,Friend Referral,0
CUST01454,2024-02-02,4,35,Ontario,Premium,19.99,3,4727.2,declining,36,28,2,1,0,Social Media,0
CUST01455,2022-10-10,20,32,Ontario,Premium,19.99,2,530.06,growing,24,20,21,0,1,Organic,0
CUST01456,2019-05-29,61,48,Ontario,Standard,9.99,3,120.7,declining,10,17,19,0,1,Paid Ad,0
CUST01457,2020-05-23,49,30,Ontario,Standard,9.99,2,307.6,growing,20,16,1,3,1,Organic,0
CUST01458,2023-09-05,9,29,Ontario,Premium,19.99,2,27417.94,stable,26,23,5,0,1,App Store,0
CUST01459,2019-03-30,63,35,Ontario,Free,0.0,1,723.84,declining,8,5,3,1,1,Social Media,0
CUST01460,2022-03-14,27,30,Ontario,Standard,9.99,3,2183.28,declining,15,11,0,1,1,App Store,0
CUST01461,2019-02-28,64,39,Ontario,Premium,19.99,3,2359.22,stable,33,14,2,1,1,App Store,0
CUST01462,2023-06-07,12,22,Ontario,Free,0.0,1,160.58,stable,5,3,3,2,1,Friend Referral,0
CUST01463,2021-07-17,35,22,Ontario,Premium,19.99,3,2673.11,growing,34,19,2,1,0,Paid Ad,0
CUST01464,2022-02-12,28,36,Quebec,Premium,19.99,2,4759.53,growing,34,17,1,1,0,Organic,0
CUST01465,2023-04-08,14,22,Other,Standard,9.99,3,26.64,stable,19,7,11,0,0,App Store,0
CUST01466,2023-03-09,15,35,Alberta,Premium,19.99,2,1722.6,stable,24,22,5,0,0,Friend Referral,0
CUST01467,2021-04-18,38,33,British Columbia,Standard,9.99,2,38.56,stable,17,16,35,1,1,Social Media,1
CUST01468,2023-11-04,7,26,British Columbia,Standard,9.99,2,2454.3,stable,18,16,3,0,1,Friend Referral,0
CUST01469,2023-08-06,10,33,Ontario,Free,0.0,2,1069.24,stable,12,1,13,4,1,Friend Referral,0
CUST01470,2022-04-13,26,22,Other,Free,0.0,1,427.68,growing,13,6,34,1,1,Friend Referral,0
CUST01471,2022-10-10,20,24,Quebec,Free,0.0,1,253.75,stable,8,3,0,0,1,Organic,0
